year,team,conference,sp_defense,sos_z,sos_score
2021,Bowling Green,Mid-American,95,0.7893320310454714,57.89332031045471
2021,Arizona,Big 12,102,0.9749372373119777,59.749372373119776
2021,Duke,ACC,118,1.3991777087782775,63.99177708778278
2021,Charlotte,American Athletic,127,1.6378129739780711,66.37812973978072
2021,UNLV,Mountain West,104,1.027967296245265,60.27967296245265
2021,Southern Miss,Sun Belt,89,0.6302418542456091,56.30241854245609
2021,Georgia Southern,Sun Belt,110,1.1870574730451275,61.870574730451274
2021,Texas State,Sun Belt,120,1.452207767711565,64.52207767711565
2021,Arkansas State,Sun Belt,124,1.55826788557814,65.5826788557814
2021,New Mexico,Mountain West,95,0.7893320310454714,57.89332031045471
2021,Temple,American Athletic,111,1.2135725025117714,62.135725025117715
2021,Vanderbilt,SEC,115,1.3196326203783464,63.196326203783464
2021,Kansas,Big 12,126,1.6112979445114275,66.11297944511428
2021,UL Monroe,Sun Belt,113,1.266602561445059,62.66602561445059
2021,Florida International,Conference USA,125,1.5847829150447836,65.84782915044784
2021,Rice,American Athletic,123,1.5317528561114961,65.31752856111495
2021,Akron,Mid-American,128,1.664328003444715,66.64328003444714
2021,New Mexico State,Conference USA,129,1.6908430329113586,66.90843032911359
2021,UConn,FBS Independents,119,1.4256927382449212,64.2569273824492
2021,Massachusetts,Mid-American,130,1.7173580623780025,67.17358062378003
2022,Georgia,SEC,1,-1.7078878906751687,32.92112109324832
2022,Michigan,Big Ten,4,-1.6287369542323218,33.71263045767678
2022,Ohio State,Big Ten,15,-1.3385168539418835,36.614831460581165
2022,Alabama,SEC,12,-1.4176677903847301,35.8233220961527
2022,Tennessee,SEC,40,-0.6789257169181597,43.210742830818404
2022,TCU,Big 12,31,-0.9163785262467002,40.836214737533
2022,Texas,SEC,14,-1.3649004994228322,36.35099500577168
2022,Penn State,Big Ten,11,-1.444051435865679,35.55948564134321
2022,Kansas State,Big 12,15,-1.3385168539418835,36.614831460581165
2022,Utah,Big 12,21,-1.1802149810561897,38.1978501894381
2022,Oregon,Big Ten,65,-0.019334579894435995,49.80665420105564
2022,USC,Big Ten,63,-0.07210187085633389,49.27898129143666
2022,Clemson,ACC,26,-1.048296753651445,39.51703246348555
2022,LSU,SEC,23,-1.1274476900942918,38.725523099057085
2022,Ole Miss,SEC,44,-0.5733911349943639,44.26608865005636
2022,Minnesota,Big Ten,5,-1.6023533087513728,33.97646691248627
2022,Illinois,Big Ten,3,-1.6551205997132707,33.44879400286729
2022,Washington,Big Ten,57,-0.23040374374202757,47.69596256257972
2022,Oklahoma,SEC,65,-0.019334579894435995,49.80665420105564
2022,Mississippi State,SEC,30,-0.9427621717276492,40.572378282723506
2022,UCLA,Big Ten,83,0.45557103876264504,54.55571038762645
2022,Oregon State,Pac-12,24,-1.1010640446133428,38.98935955386657
2022,Florida State,ACC,34,-0.8372275898038534,41.62772410196146
2022,Cincinnati,Big 12,17,-1.2857495629799855,37.14250437020014
2022,Kentucky,SEC,6,-1.5759696632704239,34.24030336729576
2022,South Carolina,SEC,52,-0.36232197114677234,46.376780288532274
2022,Iowa,Big Ten,2,-1.6815042451942197,33.1849575480578
2022,Tulane,American Athletic,29,-0.969145817208598,40.30854182791402
2022,Arkansas,SEC,63,-0.07210187085633389,49.27898129143666
2022,Baylor,Big 12,61,-0.12486916181823178,48.75130838181768
2022,Oklahoma State,Big 12,68,0.059816356548410846,50.59816356548411
2022,Maryland,Big Ten,45,-0.5470074895134149,44.52992510486585
2022,South Alabama,Sun Belt,22,-1.1538313355752408,38.46168664424759
2022,Florida,SEC,78,0.3236528113579003,53.236528113579006
2022,Notre Dame,FBS Independents,36,-0.7844602988419555,42.15539701158045
2022,UCF,Big 12,32,-0.8899948807657513,41.10005119234249
2022,Washington State,Pac-12,19,-1.2329822720180876,37.67017727981912
2022,Texas A&M,SEC,18,-1.2593659174990366,37.406340825009636
2022,Louisville,ACC,28,-0.995529462689547,40.044705373104534
2022,Pittsburgh,ACC,49,-0.44147290758961916,45.58527092410381
2022,Texas Tech,Big 12,87,0.5611056206864409,55.61105620686441
2022,Wisconsin,Big Ten,20,-1.2065986265371387,37.934013734628614
2022,Wake Forest,ACC,105,1.036011239343522,60.360112393435216
2022,Troy,Sun Belt,8,-1.523202372308526,34.76797627691474
2022,Missouri,SEC,25,-1.0746803991323939,39.25319600867606
2022,North Carolina,ACC,103,0.983243948381624,59.83243948381624
2022,Purdue,Big Ten,39,-0.7053093623991086,42.94690637600891
2022,UTSA,American Athletic,93,0.7194074935721345,57.194074935721346
2022,Memphis,American Athletic,89,0.6138729116483388,56.13872911648339
2022,NC State,ACC,13,-1.3912841449037812,36.08715855096219
2022,James Madison,Sun Belt,43,-0.5997747804753129,44.00225219524687
2022,Boise State,Mountain West,26,-1.048296753651445,39.51703246348555
2022,Iowa State,Big 12,7,-1.549586017789475,34.50413982210525
2022,Auburn,SEC,68,0.059816356548410846,50.59816356548411
2022,Duke,ACC,49,-0.44147290758961916,45.58527092410381
2022,SMU,ACC,115,1.2998476941530113,62.998476941530114
2022,Houston,Big 12,112,1.2206967577101646,62.20696757710165
2022,Air Force,Mountain West,10,-1.470435081346628,35.29564918653372
2022,Fresno State,Mountain West,46,-0.520623844032466,44.79376155967534
2022,Marshall,Sun Belt,9,-1.496818726827577,35.03181273172423
2022,Kansas,Big 12,108,1.1151621757863688,61.15162175786369
2022,Syracuse,ACC,49,-0.44147290758961916,45.58527092410381
2022,West Virginia,Big 12,101,0.9304766574197261,59.30476657419726
2022,Louisiana,Sun Belt,32,-0.8899948807657513,41.10005119234249
2022,App State,Sun Belt,82,0.4291873932816961,54.29187393281696
2022,Western Kentucky,Conference USA,83,0.45557103876264504,54.55571038762645
2022,Michigan State,Big Ten,81,0.4028037478007472,54.02803747800747
2022,East Carolina,American Athletic,74,0.21811822943410453,52.18118229434104
2022,Coastal Carolina,Sun Belt,88,0.5874892661673898,55.8748926616739
2022,UAB,American Athletic,54,-0.3095546801848744,46.90445319815126
2022,Nebraska,Big Ten,58,-0.20402009826107861,47.959799017389216
2022,BYU,Big 12,102,0.956860302900675,59.56860302900675
2022,Army,American Athletic,54,-0.3095546801848744,46.90445319815126
2022,North Texas,American Athletic,98,0.8513257209768793,58.513257209768796
2022,Liberty,Conference USA,56,-0.2567873892229765,47.43212610777024
2022,Miami,ACC,75,0.24450187491505349,52.445018749150535
2022,California,ACC,59,-0.17763645278012968,48.2236354721987
2022,Arizona,Big 12,126,1.5900677944434498,65.9006779444345
2022,Georgia State,Sun Belt,116,1.3262313396339602,63.2623133963396
2022,Southern Miss,Sun Belt,42,-0.6261584259562618,43.73841574043738
2022,Toledo,Mid-American,68,0.059816356548410846,50.59816356548411
2022,Arizona State,Big 12,107,1.0887785303054198,60.8877853030542
2022,San José State,Mountain West,37,-0.7580766533610065,42.41923346638993
2022,San Diego State,Mountain West,35,-0.8108439443229044,41.891560556770955
2022,Ohio,Mid-American,105,1.036011239343522,60.360112393435216
2022,Vanderbilt,SEC,96,0.7985584300149814,57.98558430014981
2022,Tulsa,American Athletic,117,1.3526149851149092,63.52614985114909
2022,Georgia Southern,Sun Belt,124,1.537300503481552,65.37300503481552
2022,Middle Tennessee,Conference USA,95,0.7721747845340324,57.721747845340325
2022,Indiana,Big Ten,110,1.1679294667482667,61.679294667482665
2022,Eastern Michigan,Mid-American,92,0.6930238480911856,56.930238480911854
2022,Florida Atlantic,American Athletic,86,0.5347219752054919,55.34721975205492
2022,Stanford,ACC,100,0.9040930119387771,59.04093011938777
2022,Navy,American Athletic,46,-0.520623844032466,44.79376155967534
2022,Virginia,ACC,46,-0.520623844032466,44.79376155967534
2022,Rutgers,Big Ten,52,-0.36232197114677234,46.376780288532274
2022,Buffalo,Mid-American,103,0.983243948381624,59.83243948381624
2022,Virginia Tech,ACC,41,-0.6525420714372108,43.47457928562789
2022,UTEP,Conference USA,94,0.7457911390530835,57.45791139053083
2022,Wyoming,Mountain West,62,-0.09848551633728284,49.01514483662717
2022,Texas State,Sun Belt,78,0.3236528113579003,53.236528113579006
2022,Georgia Tech,ACC,78,0.3236528113579003,53.236528113579006
2022,UNLV,Mountain West,98,0.8513257209768793,58.513257209768796
2022,Miami (OH),Mid-American,38,-0.7316930078800575,42.683069921199426
2022,Temple,American Athletic,72,0.16535093847220664,51.653509384722064
2022,Arkansas State,Sun Belt,117,1.3526149851149092,63.52614985114909
2022,Old Dominion,Sun Belt,77,0.29726916587695135,52.97269165876951
2022,Kent State,Mid-American,114,1.2734640486720625,62.73464048672062
2022,Utah State,Mountain West,117,1.3526149851149092,63.52614985114909
2022,Northwestern,Big Ten,72,0.16535093847220664,51.653509384722064
2022,Central Michigan,Mid-American,91,0.6666402026102366,56.66640202610237
2022,UConn,FBS Independents,68,0.059816356548410846,50.59816356548411
2022,Boston College,ACC,97,0.8249420754959303,58.2494207549593
2022,Ball State,Mid-American,83,0.45557103876264504,54.55571038762645
2022,Rice,American Athletic,111,1.1943131122292157,61.94313112229216
2022,New Mexico State,Conference USA,60,-0.15125280729918072,48.487471927008194
2022,UL Monroe,Sun Belt,121,1.458149567038705,64.58149567038706
2022,Charlotte,American Athletic,122,1.484533212519654,64.84533212519653
2022,South Florida,American Athletic,131,1.7219860218481946,67.21986021848195
2022,Western Michigan,Mid-American,67,0.0334327110674619,50.33432711067462
2022,Louisiana Tech,Conference USA,130,1.6956023763672456,66.95602376367245
2022,Bowling Green,Mid-American,125,1.5636841489625009,65.63684148962501
2022,Northern Illinois,Mid-American,128,1.6428350854053477,66.42835085405348
2022,Colorado,Big 12,129,1.6692187308862967,66.69218730886297
2022,Colorado State,Mountain West,76,0.27088552039600244,52.70885520396003
2022,Nevada,Mountain West,113,1.2470804031911136,62.470804031911136
2022,Akron,Mid-American,117,1.3526149851149092,63.52614985114909
2022,Hawai'i,Mountain West,123,1.510916858000603,65.10916858000603
2022,Florida International,Conference USA,127,1.6164514399243988,66.16451439924398
2022,New Mexico,Mountain West,90,0.6402565571292876,56.402565571292875
2022,Massachusetts,Mid-American,109,1.1415458212673177,61.41545821267318
2023,Michigan,Big Ten,1,-1.7072483290482212,32.92751670951779
2023,Georgia,SEC,5,-1.6034238993438712,33.96576100656129
2023,Oregon,Big Ten,16,-1.3179067176569088,36.82093282343091
2023,Ohio State,Big Ten,2,-1.6812922216221338,33.18707778377866
2023,Penn State,Big Ten,4,-1.6293800067699589,33.70619993230041
2023,Texas,SEC,12,-1.4217311473612588,35.78268852638741
2023,Alabama,SEC,8,-1.5255555770656088,34.74444422934391
2023,Notre Dame,FBS Independents,10,-1.4736433622134337,35.263566377865665
2023,Florida State,ACC,9,-1.4995994696395212,35.004005303604785
2023,Missouri,SEC,14,-1.3698189325090837,36.30181067490916
2023,LSU,SEC,52,-0.38348685031775887,46.16513149682241
2023,Ole Miss,SEC,22,-1.162170073100384,38.37829926899616
2023,Washington,Big Ten,49,-0.4613551725960214,45.386448274039786
2023,Tennessee,SEC,22,-1.162170073100384,38.37829926899616
2023,Kansas State,Big 12,33,-0.8766528914134213,41.23347108586579
2023,Texas A&M,SEC,20,-1.2140822879525588,37.85917712047441
2023,Oklahoma,SEC,38,-0.7468723542829838,42.531276457170165
2023,Arizona,Big 12,40,-0.6949601394308088,43.05039860569191
2023,Oregon State,Pac-12,35,-0.8247406765612464,41.75259323438753
2023,James Madison,Sun Belt,43,-0.6170918171525464,43.829081828474536
2023,Maryland,Big Ten,11,-1.4476872547873463,35.52312745212654
2023,Kentucky,SEC,34,-0.8506967839873338,41.49303216012666
2023,Clemson,ACC,21,-1.1881261805264713,38.118738194735286
2023,SMU,ACC,39,-0.7209162468568964,42.79083753143104
2023,Kansas,Big 12,61,-0.1498818834829714,48.50118116517029
2023,Troy,Sun Belt,27,-1.0323895359699464,39.67610464030054
2023,UCLA,Big Ten,17,-1.2919506102308214,37.08049389769179
2023,Miami,ACC,40,-0.6949601394308088,43.05039860569191
2023,Duke,ACC,25,-1.0843017508221213,39.15698249177879
2023,USC,Big Ten,105,0.9921868432648785,59.921868432648786
2023,Wisconsin,Big Ten,7,-1.5515116844916963,34.48488315508304
2023,Utah,Big 12,24,-1.1102578582482088,38.89742141751791
2023,Liberty,Conference USA,64,-0.07201356120470892,49.27986438795291
2023,Louisville,ACC,35,-0.8247406765612464,41.75259323438753
2023,TCU,Big 12,54,-0.3315746354655839,46.684253645344164
2023,Auburn,SEC,27,-1.0323895359699464,39.67610464030054
2023,Iowa State,Big 12,27,-1.0323895359699464,39.67610464030054
2023,West Virginia,Big 12,48,-0.4873112800221089,45.12688719977891
2023,NC State,ACC,26,-1.0583456433960339,39.416543566039664
2023,North Carolina,ACC,78,0.29137194276051603,52.91371942760516
2023,Florida,SEC,58,-0.2277502057612339,47.72249794238766
2023,Oklahoma State,Big 12,69,0.057766975925728575,50.57766975925728
2023,Texas Tech,Big 12,49,-0.4613551725960214,45.386448274039786
2023,Boise State,Mountain West,82,0.39519637246486605,53.951963724648664
2023,Air Force,Mountain West,30,-0.9545212136916839,40.45478786308316
2023,Virginia Tech,ACC,42,-0.6430479245786339,43.56952075421366
2023,Iowa,Big Ten,3,-1.6553361141960463,33.446638858039535
2023,UTSA,American Athletic,74,0.18754751305616607,51.87547513056166
2023,South Alabama,Sun Belt,58,-0.2277502057612339,47.72249794238766
2023,Washington State,Pac-12,75,0.21350362048225355,52.13503620482253
2023,South Carolina,SEC,55,-0.3056185280394964,46.94381471960504
2023,App State,Sun Belt,95,0.7326257690040036,57.32625769004004
2023,Toledo,Mid-American,32,-0.9026089988395088,40.973910011604914
2023,Memphis,American Athletic,110,1.121967380395316,61.21967380395316
2023,Rutgers,Big Ten,19,-1.2400383953786462,37.59961604621354
2023,Arkansas,SEC,66,-0.020101346352533918,49.79898653647466
2023,UCF,Big 12,53,-0.35753074289167136,46.424692571083284
2023,Tulane,American Athletic,47,-0.5132673874481963,44.867326125518034
2023,Miami (OH),Mid-American,12,-1.4217311473612588,35.78268852638741
2023,Fresno State,Mountain West,79,0.31732805018660354,53.17328050186604
2023,UNLV,Mountain West,104,0.9662307358387909,59.662307358387906
2023,Mississippi State,SEC,51,-0.40944295774384637,45.90557042256154
2023,Louisiana,Sun Belt,107,1.0440990581170535,60.44099058117054
2023,Minnesota,Big Ten,31,-0.9285651062655963,40.714348937344035
2023,Georgia Tech,ACC,86,0.499020802169216,54.99020802169216
2023,Nebraska,Big Ten,6,-1.5774677919177837,34.22532208082217
2023,California,ACC,84,0.44710858731704106,54.47108587317041
2023,Coastal Carolina,Sun Belt,71,0.10967919077790357,51.096791907779036
2023,Northwestern,Big Ten,18,-1.2659945028047337,37.34005497195266
2023,Jacksonville State,Conference USA,57,-0.2537063131873214,47.46293686812679
2023,Ohio,Mid-American,15,-1.3438628250829963,36.561371749170036
2023,Texas State,Sun Belt,110,1.121967380395316,61.21967380395316
2023,New Mexico State,Conference USA,56,-0.2796624206134089,47.20337579386591
2023,Western Kentucky,Conference USA,91,0.6288013392996535,56.28801339299653
2023,Illinois,Big Ten,45,-0.5651796023003713,44.34820397699629
2023,BYU,Big 12,94,0.706669661577916,57.06669661577916
2023,San José State,Mountain West,87,0.5249769095953035,55.249769095953035
2023,Wyoming,Mountain West,61,-0.1498818834829714,48.50118116517029
2023,Army,American Athletic,37,-0.7728284617090714,42.271715382909285
2023,Syracuse,ACC,61,-0.1498818834829714,48.50118116517029
2023,Colorado,Big 12,113,1.1998357026735784,61.99835702673578
2023,Georgia Southern,Sun Belt,126,1.537265099212716,65.37265099212716
2023,Boston College,ACC,77,0.26541583533442853,52.654158353344286
2023,Arkansas State,Sun Belt,105,0.9921868432648785,59.921868432648786
2023,South Florida,American Athletic,116,1.277704024951841,62.77704024951841
2023,North Texas,American Athletic,133,1.7189578511953285,67.18957851195329
2023,Cincinnati,Big 12,83,0.42115247989095356,54.21152479890954
2023,Georgia State,Sun Belt,109,1.0960112729692284,60.960112729692284
2023,Michigan State,Big Ten,44,-0.5911357097264589,44.08864290273541
2023,Pittsburgh,ACC,58,-0.2277502057612339,47.72249794238766
2023,Purdue,Big Ten,69,0.057766975925728575,50.57766975925728
2023,Indiana,Big Ten,71,0.10967919077790357,51.096791907779036
2023,Northern Illinois,Mid-American,46,-0.5392234948742839,44.60776505125716
2023,Houston,Big 12,102,0.914318520986616,59.14318520986616
2023,Bowling Green,Mid-American,75,0.21350362048225355,52.13503620482253
2023,Wake Forest,ACC,68,0.03181086849964108,50.31810868499641
2023,Baylor,Big 12,103,0.9402746284127035,59.40274628412703
2023,Colorado State,Mountain West,100,0.862406306134441,58.62406306134441
2023,Marshall,Sun Belt,98,0.810494091282266,58.104940912822656
2023,Florida Atlantic,American Athletic,79,0.31732805018660354,53.17328050186604
2023,Middle Tennessee,Conference USA,90,0.602845231873566,56.02845231873566
2023,Old Dominion,Sun Belt,97,0.7845379838561785,57.84537983856178
2023,Rice,American Athletic,113,1.1998357026735784,61.99835702673578
2023,San Diego State,Mountain West,93,0.6807135541518285,56.807135541518285
2023,Virginia,ACC,99,0.8364501987083535,58.364501987083536
2023,Utah State,Mountain West,131,1.6670456363431534,66.67045636343153
2023,Arizona State,Big 12,89,0.5768891244474785,55.76889124447479
2023,Stanford,ACC,116,1.277704024951841,62.77704024951841
2023,Eastern Michigan,Mid-American,67,0.005854761073553579,50.05854761073554
2023,Vanderbilt,SEC,124,1.485352884360541,64.8535288436054
2023,East Carolina,American Athletic,81,0.36924026503877855,53.692402650387784
2023,Louisiana Tech,Conference USA,122,1.433440669508366,64.33440669508366
2023,Tulsa,American Athletic,118,1.3296162398040159,63.29616239804016
2023,Navy,American Athletic,71,0.10967919077790357,51.096791907779036
2023,Sam Houston,Conference USA,85,0.4730646947431285,54.73064694743128
2023,Southern Miss,Sun Belt,125,1.5113089917866285,65.11308991786629
2023,UAB,American Athletic,132,1.6930017437692408,66.93001743769241
2023,Ball State,Mid-American,64,-0.07201356120470892,49.27986438795291
2023,Buffalo,Mid-American,87,0.5249769095953035,55.249769095953035
2023,UConn,FBS Independents,96,0.758581876430091,57.58581876430091
2023,Western Michigan,Mid-American,108,1.070055165543141,60.70055165543141
2023,UTEP,Conference USA,100,0.862406306134441,58.62406306134441
2023,Hawai'i,Mountain West,121,1.4074845620822785,64.074845620822785
2023,New Mexico,Mountain West,128,1.5891773140648908,65.89177314064891
2023,Massachusetts,Mid-American,123,1.4593967769344534,64.59396776934453
2023,Central Michigan,Mid-American,112,1.173879595247491,61.73879595247491
2023,Temple,American Athletic,130,1.641089528917066,66.41089528917067
2023,Florida International,Conference USA,120,1.381528454656191,63.81528454656191
2023,Charlotte,American Athletic,113,1.1998357026735784,61.99835702673578
2023,Akron,Mid-American,91,0.6288013392996535,56.28801339299653
2023,UL Monroe,Sun Belt,129,1.6151334214909785,66.15133421490978
2023,Nevada,Mountain West,127,1.5632212066388034,65.63221206638804
2023,Kent State,Mid-American,119,1.3555723472301036,63.55572347230104
2024,Ohio State,Big Ten,1,-1.7052983351105298,32.9470166488947
2024,Ole Miss,SEC,3,-1.6537857163312666,33.462142836687335
2024,Oregon,Big Ten,14,-1.3704663130453196,36.2953368695468
2024,Alabama,SEC,8,-1.525004169383109,34.74995830616891
2024,Penn State,Big Ten,4,-1.628029406941635,33.71970593058365
2024,Georgia,SEC,9,-1.4992478599934773,35.00752140006523
2024,Texas,SEC,2,-1.6795420257208982,33.20457974279102
2024,Notre Dame,FBS Independents,7,-1.5507604787727405,34.4923952122726
2024,Tennessee,SEC,6,-1.576516788162372,34.234832118376275
2024,Miami,ACC,51,-0.41748286562895287,45.82517134371047
2024,Indiana,Big Ten,15,-1.3447100036556883,36.55289996344312
2024,SMU,ACC,30,-0.9583653628112151,40.41634637188785
2024,Texas A&M,SEC,19,-1.241684766097162,37.58315233902838
2024,South Carolina,SEC,13,-1.3962226224349512,36.037773775650486
2024,LSU,SEC,33,-0.8810964346423206,41.189035653576795
2024,Iowa,Big Ten,5,-1.6022730975520036,33.977269024479966
2024,BYU,Big 12,21,-1.190172147317899,38.09827852682101
2024,Kansas State,Big 12,25,-1.087146909759373,39.12853090240627
2024,Missouri,SEC,20,-1.2159284567075306,37.840715432924696
2024,Florida,SEC,23,-1.1386595285386358,38.613404714613644
2024,Louisville,ACC,40,-0.7008022689148998,42.991977310851
2024,Clemson,ACC,26,-1.0613906003697413,39.38609399630259
2024,USC,Big Ten,48,-0.4947517937978475,45.052482062021525
2024,Arkansas,SEC,33,-0.8810964346423206,41.189035653576795
2024,TCU,Big 12,38,-0.7523148876941629,42.476851123058374
2024,Michigan,Big Ten,10,-1.473491550603846,35.26508449396154
2024,Minnesota,Big Ten,11,-1.4477352412142144,35.522647587857854
2024,Iowa State,Big 12,24,-1.1129032191490043,38.87096780850996
2024,Boise State,Mountain West,50,-0.4432391750185844,45.56760824981416
2024,Virginia Tech,ACC,36,-0.8038275064734259,41.96172493526574
2024,Illinois,Big Ten,26,-1.0613906003697413,39.38609399630259
2024,Memphis,American Athletic,80,0.3294501066703617,53.29450106670362
2024,Auburn,SEC,17,-1.293197384876425,37.06802615123575
2024,Oklahoma,SEC,17,-1.293197384876425,37.06802615123575
2024,Arizona State,Big 12,26,-1.0613906003697413,39.38609399630259
2024,UNLV,Mountain West,55,-0.3144576280704267,46.855423719295736
2024,Army,American Athletic,33,-0.8810964346423206,41.189035653576795
2024,Baylor,Big 12,63,-0.10840715295337444,48.915928470466255
2024,Colorado,Big 12,45,-0.5720207219667421,44.27979278033258
2024,Utah,Big 12,16,-1.3189536942660567,36.81046305733943
2024,James Madison,Sun Belt,40,-0.7008022689148998,42.991977310851
2024,Rutgers,Big Ten,38,-0.7523148876941629,42.476851123058374
2024,Tulane,American Athletic,73,0.14915594094294093,51.49155940942941
2024,Duke,ACC,31,-0.9326090534215836,40.67390946578416
2024,Kentucky,SEC,26,-1.0613906003697413,39.38609399630259
2024,Syracuse,ACC,83,0.4067190348392563,54.067190348392565
2024,Nebraska,Big Ten,12,-1.4219789318245828,35.78021068175417
2024,Texas State,Sun Belt,82,0.38096272544962473,53.80962725449625
2024,North Carolina,ACC,64,-0.0826508435637429,49.17349156436257
2024,Vanderbilt,SEC,59,-0.21143239051190058,47.88567609488099
2024,Pittsburgh,ACC,64,-0.0826508435637429,49.17349156436257
2024,Kansas,Big 12,68,0.020374393994783243,50.203743939947834
2024,Louisiana,Sun Belt,78,0.2779374878910986,52.779374878910986
2024,Texas Tech,Big 12,95,0.7157947475148347,57.15794747514835
2024,California,ACC,40,-0.7008022689148998,42.991977310851
2024,NC State,ACC,68,0.020374393994783243,50.203743939947834
2024,Navy,American Athletic,53,-0.3659702468496898,46.340297531503104
2024,Marshall,Sun Belt,71,0.09764332216367785,50.97643322163678
2024,Washington,Big Ten,36,-0.8038275064734259,41.96172493526574
2024,Wisconsin,Big Ten,22,-1.1644158379282674,38.35584162071733
2024,South Alabama,Sun Belt,71,0.09764332216367785,50.97643322163678
2024,UCF,Big 12,61,-0.15991977173263752,48.400802282673624
2024,Ohio,Mid-American,47,-0.520508103187479,44.79491896812521
2024,UTSA,American Athletic,101,0.8703326038526239,58.70332603852624
2024,West Virginia,Big 12,87,0.5097442723977824,55.09744272397782
2024,Georgia Tech,ACC,79,0.30369379728073015,53.0369379728073
2024,UConn,FBS Independents,60,-0.18567608112226905,48.14323918877731
2024,Miami (OH),Mid-American,43,-0.6235333407460052,43.764666592539946
2024,Washington State,Pac-12,97,0.7673073662940978,57.67307366294098
2024,Boston College,ACC,56,-0.2887013186807952,47.11298681319205
2024,Liberty,Conference USA,70,0.07188701277404631,50.718870127740466
2024,Cincinnati,Big 12,57,-0.26294500929116366,47.37054990708836
2024,East Carolina,American Athletic,87,0.5097442723977824,55.09744272397782
2024,Jacksonville State,Conference USA,81,0.3552064160599932,53.55206416059993
2024,UCLA,Big Ten,44,-0.5977770313563736,44.02222968643626
2024,Georgia Southern,Sun Belt,90,0.587013200566677,55.87013200566677
2024,Bowling Green,Mid-American,75,0.200668559722204,52.00668559722204
2024,Western Kentucky,Conference USA,62,-0.13416346234300597,48.65836537656994
2024,South Florida,American Athletic,108,1.0506267695800446,60.506267695800446
2024,Toledo,Mid-American,64,-0.0826508435637429,49.17349156436257
2024,Oklahoma State,Big 12,102,0.8960889132422555,58.96088913242255
2024,Arizona,Big 12,84,0.43247534422888784,54.32475344228888
2024,Florida State,ACC,58,-0.23718869990153213,47.628113000984676
2024,Northern Illinois,Mid-American,32,-0.906852744031952,40.93147255968048
2024,Fresno State,Mountain West,77,0.2521811785014671,52.52181178501467
2024,Maryland,Big Ten,73,0.14915594094294093,51.49155940942941
2024,Buffalo,Mid-American,93,0.6642821287355717,56.642821287355716
2024,Mississippi State,SEC,98,0.7930636756837294,57.930636756837295
2024,North Texas,American Athletic,121,1.3854587916452548,63.854587916452545
2024,Michigan State,Big Ten,49,-0.4689954844082159,45.31004515591784
2024,Virginia,ACC,86,0.4839879630081509,54.83987963008151
2024,San José State,Mountain West,90,0.587013200566677,55.87013200566677
2024,Wake Forest,ACC,103,0.9218452226318871,59.218452226318874
2024,Colorado State,Mountain West,85,0.45823165361851936,54.582316536185196
2024,Old Dominion,Sun Belt,99,0.8188199850733608,58.18819985073361
2024,Troy,Sun Belt,90,0.587013200566677,55.87013200566677
2024,Oregon State,Pac-12,107,1.024870460190413,60.24870460190413
2024,Coastal Carolina,Sun Belt,108,1.0506267695800446,60.506267695800446
2024,Sam Houston,Conference USA,46,-0.5462644125771106,44.53735587422889
2024,App State,Sun Belt,110,1.1021393883593078,61.02139388359308
2024,Houston,Big 12,54,-0.3402139374600583,46.59786062539942
2024,Stanford,ACC,112,1.1536520071385707,61.53652007138571
2024,Northwestern,Big Ten,51,-0.41748286562895287,45.82517134371047
2024,Arkansas State,Sun Belt,119,1.3339461728659916,63.33946172865991
2024,Western Michigan,Mid-American,120,1.3597024822556232,63.597024822556236
2024,Utah State,Mountain West,129,1.591509266762307,65.91509266762307
2024,Hawai'i,Mountain West,89,0.5612568911770455,55.61256891177045
2024,UAB,American Athletic,126,1.5142403385934124,65.14240338593413
2024,Rice,American Athletic,94,0.6900384381252032,56.90038438125203
2024,Louisiana Tech,Conference USA,64,-0.0826508435637429,49.17349156436257
2024,Air Force,Mountain West,76,0.22642486911183554,52.264248691118354
2024,Florida International,Conference USA,99,0.8188199850733608,58.18819985073361
2024,Florida Atlantic,American Athletic,104,0.9476015320215185,59.47601532021518
2024,Eastern Michigan,Mid-American,115,1.2309209353074655,62.30920935307466
2024,Wyoming,Mountain West,95,0.7157947475148347,57.15794747514835
2024,New Mexico,Mountain West,132,1.6687781949312015,66.68778194931201
2024,Nevada,Mountain West,113,1.1794083165282023,61.794083165282025
2024,Charlotte,American Athletic,124,1.4627277198141493,64.62727719814148
2024,San Diego State,Mountain West,104,0.9476015320215185,59.47601532021518
2024,Central Michigan,Mid-American,115,1.2309209353074655,62.30920935307466
2024,Purdue,Big Ten,110,1.1021393883593078,61.02139388359308
2024,UL Monroe,Sun Belt,106,0.9991141508007816,59.991141508007814
2024,Georgia State,Sun Belt,123,1.4369714104245177,64.36971410424518
2024,Akron,Mid-American,117,1.2824335540867284,62.82433554086728
2024,New Mexico State,Conference USA,127,1.5399966479830438,65.39996647983044
2024,Ball State,Mid-American,133,1.694534504320833,66.94534504320833
2024,Temple,American Athletic,125,1.4884840292037809,64.88484029203781
2024,Tulsa,American Athletic,129,1.591509266762307,65.91509266762307
2024,Massachusetts,Mid-American,129,1.591509266762307,65.91509266762307
2024,UTEP,Conference USA,113,1.1794083165282023,61.794083165282025
2024,Middle Tennessee,Conference USA,122,1.4112151010348861,64.11215101034887
2024,Kennesaw State,Conference USA,118,1.30818986347636,63.081898634763604
2024,Southern Miss,Sun Belt,128,1.5657529573726754,65.65752957372675
